Generation	FeatureName	Importance
10	RNF216P1_chr7:4986566-4986631	0.000
10	COG5_chr7:107283570-107283732	0.000
10	COG5_chr7:107281299-107281399	0.000
10	RBPMS_chr8:30561943-30562149	0.001
10	TACC1_chr8:38823989-38824025	0.001
10	LRRC14_chr8:144518748-144518815	0.001
10	INTS9_chr8:28846746-28846809	0.000
10	TNFRSF10A_chr8:23200504-23200600	0.000
10	SCRIB_chr8:143807551-143807614	0.008
10	DNM1_chr9:128247923-128247935	0.007
10	TBC1D13_chr9:128790734-128790775	0.011
10	CARD19_chr9:93111878-93111938	0.002
10	MRPS15_chr1:36460691-36460776	0.002
10	COL5A1_chr9:134814796-134814904	0.001
10	FNBP1_chr9:129915965-129915980	0.032
10	PLAA_chr9:26917096-26917165	0.002
10	TCF7L2_chr10:113159919-113159992	0.003
10	TCF7L2_chr10:113160618-113160691	0.002
10	MYOF_chr10:93392916-93392955	0.012
10	FGFR2_chr10:121518681-121518829	0.003
10	NCOA4_chr10:46009410-46009551	0.000
10	SLK_chr10:104010815-104010908	0.024
10	OPTN_chr10:13108137-13108289	0.001
10	OPTN_chr10:13108961-13109015	0.000
10	KIAA1217_chr10:24542692-24542770	0.008
10	ZDHHC16_chr10:97453798-97453846	0.001
10	ARNT_chr1:150842423-150842468	0.001
10	RAB18_chr10:27531528-27531615	0.000
10	ATP5C1_chr10:7806973-7807010	0.009
10	SLC37A2_chr11:125086203-125086260	0.002
10	PICALM_chr11:85978069-85978093	0.003
10	PICALM_chr11:85976622-85976682	0.001
10	PPFIA1_chr11:70382087-70382158	0.001
10	NAV2_chr11:20051288-20051333	0.001
10	ARHGAP1_chr11:46682050-46682182	0.000
10	CTNND1_chr11:57789036-57789155	0.109
10	CTNND1_chr11:57791493-57791673	0.093
10	YAP1_chr11:102209516-102209564	0.002
10	MARK2_chr11:63890221-63890295	0.001
10	APLP2_chr11:130123611-130123779	0.002
10	SLC37A4_chr11:119028734-119028834	0.001
10	S100A4_chr1:153545469-153545518	0.002
11	CD44_chr11:35196745-35196874	0.001
11	CD44_chr11:35198120-35198246	0.006
11	CD44_chr11:35201670-35201787	0.002
11	CD44_chr11:35204511-35204640	0.006
11	CD44_chr11:35206111-35206243	0.004
11	CD44_chr11:35209964-35210054	0.017
11	ARL14EP_chr11:30330885-30331374	0.002
11	PRRG4_chr11:32840106-32840239	0.001
11	C11orf52_chr11:111925652-111925714	0.000
11	SAC3D1_chr11:65043024-65043164	0.001
11	CLIP1_chr12:122351110-122351143	0.001
11	CLIP1_chr12:122347374-122347479	0.002
11	GNS_chr12:64756666-64756762	0.000
11	ERBB3_chr12:56098499-56098575	0.000
11	HNRNPA1_chr12:54282799-54282874	0.000
11	RALGPS2_chr1:178892229-178892307	0.005
11	YBX3_chr12:10709907-10710114	0.002
11	FBRSL1_chr12:132527952-132527988	0.001
11	KRT7_chr12:52245411-52245632	0.000
11	CAB39L_chr13:49401132-49401270	0.001
11	TMEM120B_chr12:121743628-121743747	0.000
11	NHLRC3_chr13:39042104-39042305	0.000
11	POMT2_chr14:77302834-77302943	0.001
11	POMT2_chr14:77298688-77298771	0.001
11	INF2_chr14:104715283-104715340	0.005
11	VPS39_chr15:42192065-42192098	0.003
11	CYFIP1_chr15:22872824-22872972	0.001
11	MYO9A_chr15:71951776-71951896	0.001
11	MYO9A_chr15:71892964-71893177	0.001
11	PRC1_chr15:90969078-90969120	0.001
11	ZWILCH_chr15:66508840-66508892	0.002
11	DTWD1_chr15:49631000-49631058	0.001
11	TMED3_chr15:79314540-79314655	0.000
11	PDE8A_chr15:85091043-85091181	0.000
11	SPG11_chr15:44598630-44598836	0.002
11	BNIP2_chr15:59668102-59668138	0.022
11	SEC11A_chr15:84714730-84714866	0.001
11	EMC8_chr16:85780378-85780473	0.002
11	ENSG00000283332_chr16:67544955-67545117	0.003
11	TSC2_chr16:2077597-2077726	0.009
11	UBN1_chr16:4877384-4877474	0.001
11	NFATC3_chr16:68121986-68123121	0.000
11	SLC50A1_chr1:155136827-155136951	0.001
11	FAM65A_chr16:67544955-67545117	0.001
11	ARHGAP17_chr16:24939363-24939597	0.003
11	MACF1_chr1:39480919-39481030	0.002
11	PFAS_chr17:8265287-8265468	0.004
11	ARL16_chr17:81683012-81683126	0.000
11	NF1_chr17:31252937-31253000	0.001
11	PCYT2_chr17:81907203-81907257	0.003
11	TRIM37_chr17:59001597-59001714	0.001
11	MPDU1_chr17:7586691-7586777	0.001
11	NRDC_chr1:51819799-51819873	0.000
11	PLOD1_chr1:11957841-11957943	0.000
11	FOXK2_chr17:82595781-82596191	0.001
11	TUFT1_chr1:151562090-151562165	0.001
11	CCDC57_chr17:82179026-82179189	0.000
11	MFSD2A_chr1:39966600-39966691	0.004
11	MFSD2A_chr1:39966810-39966932	0.003
11	MFSD2A_chr1:39967085-39967169	0.003
11	MXRA7_chr17:76683846-76683927	0.002
11	SPAG9_chr17:50975862-50975901	0.018
11	ACSF2_chr17:50461241-50461355	0.003
11	G6PC3_chr17:44074968-44075087	0.003
11	TXNL4A_chr18:79976717-79976787	0.001
11	INO80C_chr18:35480452-35480563	0.000
11	INO80C_chr18:35479299-35479411	0.000
11	TYMS_chr18:669071-669173	0.001
11	EVI5L_chr19:7857091-7857124	0.008
11	LBR_chr1:225410290-225410416	0.002
11	TEAD2_chr19:49357251-49357314	0.001
11	MKNK2_chr19:2046185-2046283	0.000
11	ADGRL1_chr19:14164620-14164705	0.000
11	DNM2_chr19:10796060-10796199	0.018
11	DNM2_chr19:10808568-10808580	0.017
11	BORCS8-MEF2B_chr19:19180685-19180761	0.001
11	MYO9B_chr19:17180926-17181040	0.006
11	EPN1_chr19:55677549-55677734	0.001
11	ENSG00000268362_chr19:24048936-24049014	0.002
11	GPI_chr19:34399206-34399335	0.001
11	LSR_chr19:35262545-35262692	0.001
11	CARM1_chr19:10921374-10921443	0.007
11	TRIP10_chr19:6746028-6746196	0.002
11	POP4_chr19:29608656-29608709	0.000
11	SPINT2_chr19:38283626-38283797	0.001
11	GYS1_chr19:48982719-48982837	0.000
11	RALY_chr20:34077027-34077245	0.002
11	LSM14B_chr20:62130218-62130296	0.002
11	DNMT3B_chr20:32805337-32805407	0.001
11	DNMT3B_chr20:32806208-32806327	0.001
11	CDS2_chr20:5185757-5185826	0.001
11	TCEA2_chr20:64068046-64068134	0.000
11	CDC45_chr22:19507765-19507864	0.002
11	ADARB1_chr21:45118563-45118619	0.001
11	AP1B1_chr22:29329711-29329720	0.024
11	USP18_chr22:18173149-18173281	0.003
11	LAS1L_chrX:65533609-65533735	0.001
11	ZFX_chrX:24151690-24151800	0.001
11	ARMCX5-GPRASP2_chrX:102601463-102601509	0.001
11	CD99L2_chrX:150828305-150829604	0.001
11	ACOT9_chrX:23734340-23734367	0.002
11	ATRX_chrX:77717130-77717243	0.000
11	CASK_chrX:41555599-41555635	0.001
11	ATP11C_chrX:139731650-139731755	0.002
11	ATG9A_chr2:219213007-219213065	0.000
11	ABCB6_chr2:219213007-219213065	0.000
11	INPP4A_chr2:98548954-98548969	0.008
11	MYO1B_chr2:191400748-191400835	0.004
11	MYO1B_chr2:191402631-191402718	0.009
11	ITGA6_chr2:172501771-172501901	0.002
11	IFT172_chr2:27445744-27445843	0.001
11	MLPH_chr2:237534563-237534647	0.003
11	SEPT10_chr2:109564365-109564534	0.002
11	DGKD_chr2:233468422-233468553	0.002
11	DTYMK_chr2:241680228-241680319	0.001
11	NPAS2_chr2:100937752-100937842	0.000
11	CCDC88A_chr2:55303068-55303152	0.002
11	KANSL3_chr2:96615491-96615544	0.002
11	RTKN_chr2:74439550-74439977	0.002
11	MBNL1_chr3:152446703-152446757	0.037
11	MBNL1_chr3:152455541-152455577	0.002
11	MAGI1_chr3:65448021-65448057	0.002
11	NBEAL2_chr3:46992474-46992555	0.004
11	TPRA1_chr3:127575184-127575265	0.003
11	FLNB_chr3:58141857-58141896	0.003
11	PLOD2_chr3:146077861-146077924	0.039
11	TBC1D23_chr3:100311832-100311877	0.004
11	CRBN_chr3:3152455-3152587	0.003
11	SLC12A8_chr3:125088309-125088370	0.000
11	CTDSPL_chr3:37957110-37957143	0.001
11	ENAH_chr1:225504990-225505053	0.006
11	RUBCN_chr3:197691073-197691148	0.005
11	GOLGB1_chr3:121719645-121719753	0.001
11	CLCN3_chr4:169717791-169717867	0.001
11	USO1_chr4:75795335-75795356	0.005
11	CCDC50_chr3:191375061-191375589	0.006
11	CGN_chr1:151535599-151535683	0.000
11	FAM13A_chr4:88737471-88737555	0.001
11	RAPGEF2_chr4:159351058-159351181	0.001
11	LIMCH1_chr4:41638931-41638967	0.002
11	LIMCH1_chr4:41670717-41670792	0.002
11	ADD1_chr4:2909338-2909431	0.002
11	SEC31A_chr4:82842184-82842481	0.017
11	GALNT7_chr4:173297794-173297977	0.005
11	GALNT7_chr4:173298114-173298297	0.006
11	WDFY3_chr4:84726860-84726911	0.001
11	FAT1_chr4:186590367-186590403	0.017
11	SMYD2_chr1:214305186-214305250	0.001
11	BRD9_chr5:868606-869119	0.001
11	SH3TC2_chr5:149012583-149012734	0.000
11	ANXA6_chr5:151110626-151110644	0.031
11	SLC22A5_chr5:132390775-132390904	0.001
11	BRD8_chr5:138164086-138164133	0.001
11	CAST_chr5:96726793-96726859	0.048
11	ENSG00000272869_chr5:112864620-112864732	0.000
11	RAPGEF6_chr5:131450022-131450046	0.003
11	MRPL2_chr6:43056080-43056196	0.001
11	MRPL2_chr6:43055896-43056007	0.000
11	EPB41_chr1:29097806-29097935	0.002
11	RNF146_chr6:127282286-127282395	0.003
11	CLSTN1_chr1:9737497-9737554	0.003
11	PRR3_chr6:30561327-30561508	0.001
11	KIF13A_chr6:17771113-17771218	0.013
11	CAP2_chr6:17507640-17507650	0.001
11	PPOX_chr1:161168431-161168576	0.000
11	PPOX_chr1:161168992-161169183	0.001
11	ARHGEF11_chr1:156938417-156938513	0.027
11	HERPUD2_chr7:35673200-35673278	0.002
11	HERPUD2_chr7:35670214-35670328	0.002
11	PDGFA_chr7:500430-500499	0.003
11	OSBPL3_chr7:24863199-24863292	0.003
11	CSF1_chr1:109923165-109923711	0.010
11	IFT22_chr7:101318955-101319032	0.002
11	SUN1_chr7:848417-848615	0.001
11	AKAP9_chr7:92042045-92042186	0.001
11	RNF216P1_chr7:4986566-4986631	0.000
11	COG5_chr7:107283570-107283732	0.000
11	COG5_chr7:107281299-107281399	0.000
11	RBPMS_chr8:30561943-30562149	0.001
11	TACC1_chr8:38823989-38824025	0.000
11	LRRC14_chr8:144518748-144518815	0.001
11	INTS9_chr8:28846746-28846809	0.000
11	TNFRSF10A_chr8:23200504-23200600	0.000
11	SCRIB_chr8:143807551-143807614	0.009
11	DNM1_chr9:128247923-128247935	0.009
11	TBC1D13_chr9:128790734-128790775	0.010
11	CARD19_chr9:93111878-93111938	0.002
11	MRPS15_chr1:36460691-36460776	0.002
11	COL5A1_chr9:134814796-134814904	0.000
11	FNBP1_chr9:129915965-129915980	0.033
11	PLAA_chr9:26917096-26917165	0.002
11	TCF7L2_chr10:113159919-113159992	0.003
11	TCF7L2_chr10:113160618-113160691	0.002
11	MYOF_chr10:93392916-93392955	0.011
11	FGFR2_chr10:121518681-121518829	0.004
11	NCOA4_chr10:46009410-46009551	0.000
11	SLK_chr10:104010815-104010908	0.022
11	OPTN_chr10:13108137-13108289	0.001
11	OPTN_chr10:13108961-13109015	0.001
11	KIAA1217_chr10:24542692-24542770	0.007
11	ZDHHC16_chr10:97453798-97453846	0.000
11	ARNT_chr1:150842423-150842468	0.002
11	RAB18_chr10:27531528-27531615	0.001
11	ATP5C1_chr10:7806973-7807010	0.007
11	SLC37A2_chr11:125086203-125086260	0.001
11	PICALM_chr11:85978069-85978093	0.002
11	PICALM_chr11:85976622-85976682	0.001
11	PPFIA1_chr11:70382087-70382158	0.001
11	NAV2_chr11:20051288-20051333	0.001
11	ARHGAP1_chr11:46682050-46682182	0.000
11	CTNND1_chr11:57789036-57789155	0.110
11	CTNND1_chr11:57791493-57791673	0.095
11	YAP1_chr11:102209516-102209564	0.002
11	MARK2_chr11:63890221-63890295	0.001
11	APLP2_chr11:130123611-130123779	0.002
11	SLC37A4_chr11:119028734-119028834	0.000
11	S100A4_chr1:153545469-153545518	0.002
