name	TCGA.A1.A0SK	TCGA.A1.A0SO	TCGA.A1.A0SP	TCGA.A2.A04P	TCGA.A2.A04Q	TCGA.A2.A04T	TCGA.A2.A04U	TCGA.A2.A0CM	TCGA.A2.A0D0	TCGA.A2.A0D2	TCGA.A2.A0ST	TCGA.A2.A0SX	TCGA.A2.A0T0	TCGA.A2.A0T2	TCGA.A2.A0YE	TCGA.A2.A0YJ	TCGA.A2.A0YM	TCGA.A2.A1G1	TCGA.A2.A25F	TCGA.A2.A3XS	TCGA.A2.A3XT	TCGA.A2.A3XU	TCGA.A2.A3XX	TCGA.A2.A3XY	TCGA.A2.A3Y0	TCGA.A2.A4RX	TCGA.A2.A4S1	TCGA.A7.A0CE	TCGA.A7.A0DA	TCGA.A7.A26F	TCGA.A7.A26G	TCGA.A7.A26I	TCGA.A7.A4SD	TCGA.A7.A4SE	TCGA.A7.A5ZV	TCGA.A7.A6VV	TCGA.A7.A6VW	TCGA.A7.A6VY	TCGA.A8.A07C	TCGA.A8.A07O	TCGA.A8.A07R	TCGA.A8.A07U	TCGA.A8.A08R	TCGA.AC.A2BK	TCGA.AC.A2QH	TCGA.AC.A2QJ	TCGA.AC.A62X	TCGA.AC.A6IW	TCGA.AC.A7VC	TCGA.AC.A8OQ	TCGA.AN.A04D	TCGA.AN.A0AL	TCGA.AN.A0AR	TCGA.AN.A0AT	TCGA.AN.A0FJ	TCGA.AN.A0FL	TCGA.AN.A0FX	TCGA.AN.A0G0	TCGA.AN.A0XU	TCGA.AO.A0J4	TCGA.AO.A0J6	TCGA.AO.A0JL	TCGA.AO.A124	TCGA.AO.A128	TCGA.AO.A129	TCGA.AO.A12F	TCGA.AO.A1KR	TCGA.AQ.A04J	TCGA.AQ.A54N	TCGA.AR.A0TP	TCGA.AR.A0TS	TCGA.AR.A0TU	TCGA.AR.A0U0	TCGA.AR.A0U4	TCGA.AR.A1AH	TCGA.AR.A1AI	TCGA.AR.A1AJ	TCGA.AR.A1AQ	TCGA.AR.A1AR	TCGA.AR.A1AY	TCGA.AR.A24Q	TCGA.AR.A251	TCGA.AR.A256	TCGA.AR.A2LR	TCGA.AR.A5QQ	TCGA.B6.A0I1	TCGA.B6.A0I2	TCGA.B6.A0I6	TCGA.B6.A0IJ	TCGA.B6.A0IQ	TCGA.B6.A0RE	TCGA.B6.A0RT	TCGA.B6.A0RU	TCGA.B6.A0WX	TCGA.B6.A0X1	TCGA.B6.A1KF	TCGA.B6.A3ZX	TCGA.B6.A400	TCGA.B6.A402	TCGA.B6.A409	TCGA.BH.A0AV	TCGA.BH.A0B3	TCGA.BH.A0B9	TCGA.BH.A0BG	TCGA.BH.A0BL	TCGA.BH.A0BW	TCGA.BH.A0DL	TCGA.BH.A0E0	TCGA.BH.A0E6	TCGA.BH.A0RX	TCGA.BH.A0WA	TCGA.BH.A18G	TCGA.BH.A18Q	TCGA.BH.A18T	TCGA.BH.A18V	TCGA.BH.A1F0	TCGA.BH.A1F6	TCGA.BH.A1FC	TCGA.BH.A5IZ	TCGA.C8.A12K	TCGA.C8.A12V	TCGA.C8.A131	TCGA.C8.A134	TCGA.C8.A1HJ	TCGA.C8.A27B	TCGA.D8.A142	TCGA.D8.A143	TCGA.D8.A147	TCGA.D8.A1JK	TCGA.D8.A1JL	TCGA.D8.A1JM	TCGA.D8.A1XK	TCGA.D8.A1XQ	TCGA.D8.A27F	TCGA.D8.A27H	TCGA.D8.A27M	TCGA.E2.A14N	TCGA.E2.A14R	TCGA.E2.A14X	TCGA.E2.A14Y	TCGA.E2.A150	TCGA.E2.A158	TCGA.E2.A159	TCGA.E2.A1AZ	TCGA.E2.A1B6	TCGA.E2.A1II	TCGA.E2.A1LG	TCGA.E2.A1LH	TCGA.E2.A1LI	TCGA.E2.A1LK	TCGA.E2.A1LL	TCGA.E2.A1LS	TCGA.E2.A573	TCGA.E2.A574	TCGA.E9.A1N8	TCGA.E9.A1N9	TCGA.E9.A1NC	TCGA.E9.A1ND	TCGA.E9.A22G	TCGA.E9.A243	TCGA.E9.A244	TCGA.E9.A3QA	TCGA.E9.A5FL	TCGA.EW.A1OW	TCGA.EW.A1P4	TCGA.EW.A1P8	TCGA.EW.A1PB	TCGA.EW.A1PH	TCGA.EW.A3U0	TCGA.EW.A6SB	TCGA.GI.A2C9	TCGA.GM.A2DF	TCGA.GM.A3XL	TCGA.HN.A2NL	TCGA.LL.A5YP	TCGA.LL.A6FR	TCGA.LL.A73Y	TCGA.LL.A8F5	TCGA.OL.A5D7	TCGA.OL.A5RW	TCGA.OL.A5S0	TCGA.OL.A66I	TCGA.OL.A6VO	TCGA.PL.A8LV	TCGA.PL.A8LZ	TCGA.S3.AA0Z	TCGA.S3.AA10	TCGA.S3.AA15
ENSG00000105357|MYH14|protein_coding	62.7408	110.54299999999999	132.27100000000002	1.5976700000000001	16.2967	27.6423	20.8376	18.3904	29.0191	76.2172	25.1251	41.8462	7.091660000000001	36.9623	111.795	52.1021	62.0395	39.3146	19.8752	82.0709	23.1985	28.2589	53.7377	67.3246	15.5011	97.6106	0.384142	47.0297	92.4278	6.31171	12.9687	17.3102	60.2891	73.4934	96.0925	44.4709	97.9127	54.3387	46.6331	27.5656	44.9126	36.7047	49.8278	6.48453	2.22244	2.80266	3.36084	1.10543	0.329393	36.6894	48.5416	75.5907	95.0438	75.6456	115.584	69.4392	46.8024	25.2288	49.4105	71.1632	58.0681	6.11307	6.82763	55.847	43.6186	47.0561	1.9859200000000001	3.6145699999999996	70.7585	57.0825	49.9002	19.8638	30.7635	9.1996	13.0505	4.987769999999999	18.6878	14.618	20.2841	48.6368	65.459	34.7888	41.8803	34.495	4.4248	21.8639	19.1634	79.1738	41.4025	42.5216	10.0522	42.9771	56.426	21.7227	34.3188	17.463	27.8745	68.2214	62.5363	48.7021	19.7912	47.1941	36.3213	58.0552	71.4814	111.116	31.2047	46.4758	24.4704	8.09837	50.7122	0.0961333	63.8737	20.299	53.8118	1.22161	33.6616	19.5489	135.298	33.0945	21.7972	0.377078	47.398999999999994	15.9271	21.1343	31.7309	9.2988	44.9192	0.14191800000000002	0.11667899999999999	6.415019999999999	31.0717	54.8916	39.7744	110.755	31.4525	0.389631	50.0109	48.6451	71.1192	1.7523099999999998	69.0971	22.5488	33.864000000000004	28.3677	0.750517	172.429	18.8671	0.23729099999999997	54.7277	5.90461	9.74277	21.6997	42.8268	58.4415	3.14404	64.4094	57.1512	0.0277363	8.2288	0.6462760000000001	38.778	22.0764	38.426	48.7	26.8486	76.8303	23.7544	91.5155	4.46329	89.1741	17.5179	43.0009	10.1262	65.6531	64.3469	99.8356	12.1868	18.3684	99.3811	26.4803	35.0933	79.8548	99.9543	15.533	57.2489	59.2081	19.7111
ENSG00000105519|CAPS|protein_coding	35.9396	22.8469	31.4803	10.7613	78.7984	127.86200000000001	9.61768	13.6445	61.016999999999996	55.7698	13.4298	35.6434	7.38875	12.2483	95.2431	117.57700000000001	27.8344	7.1169899999999995	6.50491	261.253	179.38400000000001	77.6934	137.099	61.0255	32.1556	72.3583	17.2019	26.592	50.0041	4.2089300000000005	31.785999999999998	5.09708	24.881	14.0954	158.924	5.30572	20.394000000000002	31.5728	39.5145	44.8102	43.213	7.2217199999999995	49.81399999999999	8.437289999999999	1.4724700000000002	12.8446	47.4733	23.9431	6.887110000000001	37.9265	24.0538	34.9159	5.23865	13.6911	83.3469	14.7138	219.149	98.3283	3.5506	124.98100000000001	36.6307	98.1088	15.037	11.8294	73.7354	87.3824	6.51393	15.9388	103.95200000000001	226.15400000000002	41.1717	5.57419	4.25636	6.27187	6.1083300000000005	4.02161	5.26455	4.77445	4.8604199999999995	11.1827	45.6005	6.92916	21.1497	108.04700000000001	6.25795	28.2581	8.45606	29.6565	5.920380000000001	16.0062	34.5619	11.1066	7.520410000000001	92.7078	6.48387	7.12829	130.509	131.632	67.9828	113.054	33.4526	10.8995	11.1664	48.7542	7.443239999999999	42.9504	5.60909	36.5963	88.081	8.42304	54.372	4.86198	26.1406	14.1964	5.98779	9.5165	4.1249199999999995	10.258	29.3736	6.01538	19.9874	55.1809	86.1292	2.61132	28.0007	108.906	175.56400000000002	41.6422	5.4145	22.9538	34.9558	109.131	35.7207	114.49700000000001	248.271	17.2443	5.26242	77.3853	134.75799999999998	2.6067099999999996	4.16066	151.205	10.7982	7.72762	53.1326	10.0322	1.04334	22.467	48.3383	21.9941	157.52200000000002	1.8638400000000002	93.3137	204.59599999999998	61.6109	9.05875	105.027	12.6882	59.5652	6.06272	31.574	34.6626	17.6326	13.0729	1.77187	9.225439999999999	11.9679	20.6996	10.7193	4.39663	61.9284	93.2928	14.5402	120.056	48.2953	439.098	223.55700000000002	9.50558	20.5587	18.9878	106.814	11.937000000000001	159.127	15.9787	9.43524	46.8824	48.7274	6.7258
ENSG00000105523|FAM83E|protein_coding	0.7333	0.0	2.00654	0.430896	2.4552099999999997	0.8332959999999999	0.156987	3.4647	0.191328	0.555381	8.59345	0.8700209999999999	0.597769	8.88002	10.5975	1.8516400000000002	1.12055	0.5308229999999999	0.115167	7.92555	1.36217	0.44801899999999995	1.51137	0.330447	1.07138	6.2072	0.0865977	10.747	0.48828	3.08485	0.258884	6.652	3.98147	7.2072899999999995	1.74842	1.4194	29.2764	6.1992400000000005	0.26277399999999995	0.31867399999999996	0.8527950000000001	0.8885280000000001	6.65857	0.443183	0.141268	0.0385358	9.12803	3.5808199999999997	0.0345188	0.74337	0.0822817	6.44802	0.587968	1.56379	0.034357	5.909669999999999	5.20045	0.0	4.15888	9.5481	7.14248	1.40889	2.51874	26.7062	0.363126	0.194286	0.748024	1.67245	0.0807078	0.0413675	0.271481	0.0410075	0.444655	1.0645200000000001	4.076309999999999	0.713806	5.18302	0.36106900000000003	0.42445900000000003	0.118927	0.400111	0.44497200000000003	1.80742	2.08776	0.5069060000000001	1.78817	8.380410000000001	2.3618200000000003	1.16249	0.115567	0.98025	0.795153	4.19789	0.544	7.273219999999999	3.7967	1.47123	0.60945	1.20652	4.49469	1.815	0.310719	0.381535	2.35098	0.463117	22.7381	3.7852699999999997	0.7715310000000001	2.1217599999999996	4.03405	3.07254	0.0402972	1.09592	0.185917	5.92572	5.86492	0.637896	2.34869	24.4808	0.812869	0.753495	3.89051	0.127888	0.155624	3.4735199999999997	0.12879100000000002	0.20081500000000002	1.03273	0.0386159	0.120644	3.06127	3.07155	0.066148	0.421289	0.740172	9.74571	0.0878352	0.760587	8.80741	6.6326600000000004	0.204344	0.709873	5.62766	0.679508	2.1922200000000003	3.7227900000000003	21.201999999999998	0.26321100000000003	0.221057	3.60719	3.7138	0.584906	3.02146	2.06197	1.26752	0.993497	20.5151	10.642000000000001	0.302471	5.02888	0.139216	1.12867	1.54284	0.948156	24.4421	16.5996	8.25048	0.883375	0.0793924	0.668833	4.43279	0.07480650000000001	0.883827	0.267776	1.1357899999999999	9.19577	28.5553	0.502627	0.707435	9.50863	6.29772	0.9246190000000001	0.58818	11.3406	0.601946	8.67658	3.6156900000000003	0.966349
ENSG00000105605|CACNG7|protein_coding	0.0	0.020241299999999997	0.0	0.00505444	0.00530521	0.00660214	0.0	0.04228869999999999	0.0	0.016446799999999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0240975	0.0	0.0	0.0997696	0.00609074	0.0	0.025635599999999998	0.0060911	0.0120961	0.0	0.015643200000000003	0.00724932	0.014226499999999998	0.0176907	0.0111346	0.018658900000000003	0.019077599999999997	0.0	0.0	0.00884153	0.0	0.0	0.0	0.0191888	0.00631358	0.0	0.0	0.017790599999999997	0.31898699999999997	0.0208836	0.00911001	0.0	5.14435	0.00714279	0.0114335	0.00712845	0.00624778	0.011625	0.124127	0.013651400000000001	0.0148643	0.0	0.015619	0.010895700000000001	0.0105498	0.00605968	0.0	0.00671718	0.0334674	0.0	0.0	0.00557409	0.020827599999999998	0.089673	0.0	0.0	0.00803237	0.0	0.0153088	0.0	0.00917917	0.0	0.0	0.0292954	0.029144	0.00484223	0.0	1.02193	0.035218900000000004	0.0	0.0	0.020914	0.013755100000000001	0.00521911	0.00843215	0.0	0.05182130000000001	0.0075592	0.0	0.0	0.0518569	0.00655314	0.0277642	0.0	0.015320799999999999	0.0	0.013970600000000001	0.0	0.029354	0.0195687	0.0	0.0	0.0117211	0.0	0.0446168	0.0	0.0	0.021903	0.0	0.0	0.0	0.0	0.00956791	0.0126585	0.00756186	0.0	0.0105009	0.0	0.0	0.020230500000000002	0.0	0.027983400000000002	0.0	0.0	0.0	0.035296	0.0179237	0.0	0.0	0.00707594	0.0	0.0	0.00761242	0.00988567	0.0	0.0563664	0.0	0.0	0.0	0.0	0.0	0.0	0.00539627	0.0	0.0	0.0	0.014912700000000001	0.0413867	0.0121792	0.0	0.0	0.0	0.012142100000000001	0.00367488	0.0188613	0.017476	0.014440600000000001	0.0	0.0	0.0164759	0.0	0.0146399	0.0	0.011617299999999999	0.0218785	0.00482617	0.0	0.0	0.0410345	0.0187489	0.00837116	0.0340485	0.0	0.0626886	0.08125980000000001	0.0	0.00830082	0.0	0.0201365	0.0169079	0.0	0.030097199999999998
ENSG00000105699|LSR|protein_coding	133.289	144.612	200.957	129.931	124.376	114.735	586.3240000000001	181.59	199.734	307.768	136.002	403.083	100.061	467.91	206.4	565.563	453.316	1168.45	80.7488	298.964	106.585	180.69400000000002	287.438	150.759	170.31599999999997	371.19699999999995	12.835	207.108	149.096	29.7222	111.79700000000001	35.5604	650.374	313.119	19.1415	199.74900000000002	280.899	166.081	166.86900000000003	65.395	196.865	298.884	200.824	186.648	3.03235	40.0657	247.65200000000002	275.887	5.25141	323.39599999999996	196.94799999999998	211.59900000000002	211.672	490.80800000000005	178.826	213.896	212.59599999999998	208.66299999999998	301.70099999999996	374.61	197.53	92.0068	312.707	85.6199	121.488	127.321	198.55	150.764	165.69799999999998	258.42400000000004	206.91099999999997	121.39200000000001	280.374	241.875	185.08599999999998	304.058	41.9309	175.739	111.925	433.168	94.4808	149.99200000000002	217.537	116.50399999999999	85.5969	197.92	74.2991	147.727	197.905	121.875	319.867	41.4094	174.71900000000002	198.50799999999998	302.414	73.1878	80.06	456.528	350.21	226.05	253.636	309.6	194.99200000000002	277.383	96.7104	286.685	74.8887	52.7696	108.84899999999999	91.3793	272.027	153.95	322.94	121.053	331.892	117.074	432.76300000000003	121.705	449.158	151.49200000000002	146.129	334.94199999999995	242.304	73.1353	224.33900000000003	170.481	230.2	248.015	155.753	203.025	295.91700000000003	289.087	154.496	626.9540000000001	585.214	574.811	185.274	149.235	56.8162	112.81	1718.86	377.07199999999995	62.2881	127.625	110.34299999999999	150.18	89.0902	121.695	165.41	231.31400000000002	335.36800000000005	75.2004	176.908	587.729	181.801	142.53799999999998	241.467	141.438	576.0980000000001	50.3536	166.329	309.209	167.769	167.36900000000003	436.66900000000004	229.59799999999998	371.586	367.832	160.583	115.775	234.102	54.6811	185.537	198.405	412.214	391.86800000000005	331.435	103.51100000000001	106.206	203.88099999999997	541.194	291.76599999999996	187.525	252.21099999999998	174.04	287.774	254.08700000000002	63.7214
ENSG00000105854|PON2|protein_coding	11.7192	39.586999999999996	68.1253	34.3135	27.9118	24.3767	38.6264	47.511	37.428000000000004	63.6747	31.7898	39.6096	38.3444	51.9997	93.7227	31.8602	38.6045	69.0962	37.2236	27.4689	39.2013	38.6142	12.6962	58.7529	51.8932	29.32	66.8075	92.9663	74.0452	46.6706	72.2936	16.793	81.6799	90.0379	211.226	44.9318	97.6327	60.5466	52.7987	77.13	20.3014	37.6253	30.6282	75.4415	13.8319	17.163	71.7178	46.8125	24.9065	26.6007	78.1128	32.8155	52.1582	18.4998	93.0684	40.0833	42.3825	79.0485	40.6901	93.5578	75.3127	34.7909	61.4224	71.1211	28.1242	62.136	26.4426	45.4336	48.3882	28.9505	31.0241	41.8983	97.8911	109.025	81.1963	85.7368	71.3206	27.02	93.9914	70.3425	102.994	68.9267	196.225	46.7544	49.6631	39.4113	66.4845	27.4046	37.5064	32.8624	62.8922	25.3736	44.7852	48.8742	104.104	99.4013	32.8967	50.0581	40.1743	46.0672	30.4502	34.6531	35.2597	102.641	85.4935	224.399	139.667	13.5737	48.6477	40.6534	119.988	35.997	40.1885	92.7164	60.4572	48.7699	47.3873	24.55	146.917	60.7773	76.0228	47.3366	92.3355	33.1892	51.0886	22.864	43.9446	52.5975	41.3204	36.6179	183.498	51.6356	31.3459	47.5106	96.7458	109.366	64.6846	31.6696	28.1824	82.4857	51.949	46.1318	73.3564	64.5642	43.2689	80.949	20.3495	26.9006	40.6627	51.3342	78.2417	57.4152	69.1771	51.8619	32.9257	69.0297	38.8904	76.768	49.9865	38.279	62.1229	37.6187	28.9123	93.5829	170.082	90.9368	72.79	27.3678	68.2651	23.9457	63.6865	23.927	36.7529	21.1001	44.6958	59.6893	59.2332	34.2393	27.331	77.2953	77.083	32.3181	39.8654	27.1966	40.9587	51.7148	19.7413	22.6715
ENSG00000107625|DDX50|protein_coding	132.768	42.2261	41.3095	14.5257	28.0151	41.2364	61.8243	72.5427	34.2368	44.4259	35.6513	63.7733	32.7307	25.3092	32.8365	28.4659	69.5868	45.5047	48.1062	32.1175	23.5412	44.239	44.2757	48.3397	47.5323	38.7802	24.1947	60.0498	35.5578	8.427389999999999	73.3099	12.2947	41.2832	39.5047	38.8695	36.830999999999996	49.9385	49.7125	70.6678	53.9747	37.51	24.0495	27.0914	67.8833	20.919	13.7931	70.4503	33.6337	43.7571	27.4812	39.9698	21.3462	60.5199	37.7311	72.5095	16.0521	52.3421	49.1141	39.3956	55.1231	54.728	16.8284	82.9333	58.0243	44.5917	29.6092	32.8052	32.7165	30.7833	54.5633	52.0457	52.2469	54.1129	45.4678	79.3524	61.4493	75.501	25.9272	92.1589	46.9654	52.7996	98.5441	51.2981	34.9373	33.3166	36.4435	24.6509	44.31100000000001	66.9852	44.8611	45.8694	43.156000000000006	47.2257	56.483999999999995	47.1614	50.9009	50.4988	37.7336	25.6654	26.6025	55.7743	36.3863	76.1187	57.4517	72.4439	68.7652	30.149	43.1494	29.564	35.3979	53.1636	23.5567	66.2903	47.4164	59.9969	40.486999999999995	37.5612	39.8557	54.1078	54.1467	31.5003	23.1611	66.7946	24.829	68.515	28.9382	52.9007	130.851	24.043000000000003	82.3549	51.1953	79.1585	34.5887	50.0841	48.3649	33.8404	27.7009	39.4286	33.6626	38.9801	61.4786	57.3306	31.1117	105.68700000000001	34.6081	70.9205	29.1269	10.4413	106.40700000000001	34.838	57.2666	7.552639999999999	45.2146	36.0046	87.7876	65.8938	32.9474	32.7421	84.1167	36.5719	76.3596	32.525	16.3717	37.9758	55.2069	79.7892	31.2638	63.7718	38.5978	25.5563	47.2646	14.3666	28.289	57.5359	57.7258	38.6609	45.3809	16.149	53.68600000000001	22.933000000000003	63.1047	44.2908	64.7451	26.9928	37.3962	42.9543	53.34	18.7578
ENSG00000107874|CUEDC2|protein_coding	95.2541	138.679	61.4332	51.0369	54.6948	65.5389	84.1091	96.3116	54.1113	61.771	57.7718	69.6248	61.5161	54.0002	73.8933	31.094	80.5981	28.0232	49.7225	84.8378	72.3228	145.649	92.8128	104.154	88.2344	59.54	75.0388	89.83200000000001	42.3591	6.98106	22.3891	15.5403	90.3023	64.875	64.6862	67.3434	231.253	66.0951	41.6524	73.1981	83.6326	34.4882	52.0259	97.15799999999999	15.624	132.13299999999998	94.3545	77.9248	147.94899999999998	42.1101	110.24600000000001	50.3939	270.621	67.8777	131.595	33.7843	81.678	88.2788	60.8764	64.7864	119.999	37.2868	101.305	101.82	80.8205	63.41	120.94200000000001	53.8855	170.09900000000002	65.5273	56.7121	110.421	85.3434	76.3658	53.5051	58.9033	53.078	59.6091	34.9585	65.1607	36.1782	34.3565	75.9912	68.2491	57.0585	51.1299	56.0553	76.3717	64.7088	88.4883	81.7322	46.3983	81.6272	66.2555	67.0035	85.3591	94.5287	95.9934	50.9548	66.6383	67.7351	52.1059	146.109	75.9636	80.2557	57.1594	41.8392	79.7637	147.69799999999998	81.3571	65.6132	58.823	59.7726	70.7391	64.7227	49.7169	53.5436	68.2525	118.26	102.303	55.3173	74.6485	57.4307	36.6296	61.8406	48.271	99.8261	134.60299999999998	51.57899999999999	74.3864	61.7774	81.9747	67.1997	31.0193	60.4394	41.2108	49.4927	50.7413	32.5684	50.0081	50.6355	78.9828	55.0069	103.37799999999999	67.0158	106.779	30.4161	30.5213	53.6432	79.7771	111.193	10.44	77.4786	101.14299999999999	136.455	107.54	87.0839	60.3922	122.62799999999999	31.4884	61.601000000000006	72.4752	49.7402	68.9094	81.1157	96.2834	82.8263	71.4018	89.9117	61.0023	60.3631	35.056	93.5702	174.043	169.74099999999999	149.088	57.1041	57.7618	131.179	90.6764	204.162	92.321	112.03	45.4735	72.115	100.2	54.2502	45.1203
ENSG00000108244|KRT23|protein_coding	6.54225	1.88789	55.9064	115.726	60.9642	354.209	148.931	203.389	14.8395	113.39	48.6872	117.794	123.147	221.503	485.531	178.08	201.706	222.092	23.8285	507.149	69.3799	111.598	197.43099999999998	369.5	28.9614	337.07	1.94705	12.4992	259.691	5.3041599999999995	110.339	20.3885	45.8887	55.1228	174.641	261.698	172.135	114.147	115.295	15.7989	210.102	13.1364	696.888	246.322	0.0461663	17.7384	173.863	150.77100000000002	0.020054699999999998	159.089	2.5097099999999997	172.051	8.21039	45.1347	53.4447	164.717	260.161	195.80599999999998	51.2305	587.475	548.7330000000001	144.30200000000002	218.69299999999998	93.3989	64.9762	73.9966	7.59247	94.1771	56.2272	250.782	728.9939999999999	155.483	14.8103	67.4531	2.3264	23.6188	16.544	27.868000000000002	34.0492	144.862	291.528	195.53900000000002	35.0073	445.699	4.72336	31.3829	1.41489	18.5343	37.3995	0.317247	921.295	53.4666	153.358	276.49	16.714000000000002	127.321	181.018	315.388	881.4169999999999	314.066	216.09599999999998	128.52	7.28345	550.5319999999999	86.31200000000001	170.419	162.539	119.86	72.3389	379.175	411.088	235.14	240.96200000000002	3.6208099999999996	637.294	408.68800000000005	323.368	47.3002	66.1722	43.053000000000004	12.7535	101.296	307.698	97.7924	148.876	651.057	76.0709	632.435	26.1396	198.709	6.35101	6.17765	361.751	287.777	563.295	266.003	31.4908	60.5761	349.652	31.1709	38.7055	95.8335	137.361	3.06535	103.48299999999999	0.594026	32.0115	375.384	694.159	1022.42	10.0442	14.7329	273.994	264.27099999999996	20.6701	12.1314	229.535	93.245	104.98100000000001	1.68067	785.051	86.8831	40.6914	640.757	1.5237	101.66	8.35505	390.67199999999997	97.984	63.1233	475.273	295.01	9.284839999999999	43.0579	544.66	212.665	367.07199999999995	32.129	26.3647	608.5930000000001	331.51	47.16	172.61900000000003	321.776	121.537	3.84186	77.2254	20.6877
ENSG00000108797|CNTNAP1|protein_coding	2.40826	1.16258	3.0152099999999997	1.02778	1.60955	2.1956900000000004	1.4011200000000001	2.83534	1.0253299999999999	2.13686	1.6518400000000002	3.5113800000000004	2.61199	1.2169	4.1353800000000005	1.0567600000000001	16.2516	2.6343799999999997	5.86799	2.3770599999999997	4.7001	0.3518	2.43125	4.8047699999999995	1.65283	9.55433	3.478	3.25374	3.10371	2.38656	3.20538	4.753480000000001	3.7953099999999997	7.401089999999999	1.33722	2.8216900000000003	1.7063	2.1840200000000003	1.20928	4.64551	1.6844599999999998	1.8014400000000002	3.38555	1.18251	5.42252	5.52982	1.47689	1.17485	16.4054	3.70882	0.95062	2.74053	1.22413	2.44461	16.5297	0.878928	3.29105	1.39486	2.3838	3.46717	0.9846459999999999	1.26025	6.069459999999999	3.2046900000000003	2.32838	2.79972	0.5338470000000001	3.5010199999999996	0.747656	2.64099	5.48957	1.34846	2.14303	3.88709	1.58128	1.92865	6.19476	1.06069	4.7480199999999995	3.73611	4.74365	10.0436	1.7146599999999999	4.9758	3.0954099999999998	1.2645899999999999	0.722598	5.03251	1.69051	1.4408	0.761614	2.53874	4.9886800000000004	4.1036	2.31521	1.5050299999999999	3.92723	3.43604	3.28899	1.11232	5.63817	1.85618	0.8886950000000001	1.5103600000000001	4.4324699999999995	6.43096	1.10776	0.694589	1.3355700000000001	1.7457799999999999	8.93192	0.842942	1.7353599999999998	2.7832	2.5034400000000003	3.8482300000000005	2.1440200000000003	0.871131	2.31339	2.31895	2.35375	2.14793	5.4305900000000005	1.1494799999999998	2.14169	2.92598	1.37858	4.575480000000001	4.450819999999999	3.93373	1.03245	2.0632200000000003	2.5902700000000003	4.61458	4.77175	4.91301	0.9443959999999999	0.7818649999999999	1.31697	0.75553	2.23983	0.825681	2.50774	4.40635	2.52037	1.03101	5.21397	1.9785599999999999	2.47452	10.4822	3.2145799999999998	0.25145300000000004	1.87192	2.57645	1.2016	2.13689	1.44604	2.16045	1.17544	1.9507	2.19866	3.3566300000000004	1.17388	5.10646	1.23038	2.03761	0.632093	1.0036	2.9494700000000003	0.285196	2.2227099999999997	4.99846	1.08039	0.9090219999999999	4.20527	1.24186	4.59092	3.6799	4.282769999999999	1.44355	3.33105	2.11266	3.5872699999999997	1.49895	5.16721	3.14439	3.13207	3.23427
ENSG00000108961|RANGRF|protein_coding	29.3259	21.1201	18.2564	13.4165	25.3762	19.0604	37.9985	30.8034	28.3159	37.422	21.49	18.7946	10.5923	4.06541	24.6523	28.4242	22.9902	5.94824	20.3062	55.5012	22.8613	52.5706	31.4975	30.0005	29.2837	27.1011	21.0256	31.7922	27.4697	2.18301	14.2441	4.4724699999999995	22.1866	42.4069	22.8036	25.29	30.4162	29.3869	22.0572	7.665769999999999	22.2965	16.6406	20.4927	28.9027	9.99642	46.6953	18.5528	35.8231	47.6809	15.7132	16.2506	14.5552	66.6916	14.3761	17.521	13.0887	22.1428	14.6366	17.6513	16.4825	27.7037	26.1554	15.7028	27.7768	20.4056	61.6337	21.9454	15.558	79.4696	19.4377	18.2999	47.9674	26.4982	17.94	18.755	21.2607	27.6085	25.2385	23.3557	16.0032	17.4487	31.6904	10.5871	29.9817	13.6945	17.0528	18.3366	18.7152	20.2951	28.9397	26.2749	26.7338	23.4779	60.1688	15.4927	31.0152	34.5735	38.2451	30.6621	34.1911	20.4971	20.5343	18.918	30.8504	28.7174	10.823	15.9457	22.4121	48.0945	24.863000000000003	18.7272	29.5815	24.2459	22.5947	18.4615	23.0127	6.90078	16.1977	26.0767	19.0592	23.0395	22.9891	24.7227	35.1293	16.9825	25.9161	30.1695	22.1927	9.521339999999999	32.9994	10.2248	37.3005	25.979	26.0172	18.6058	20.1518	20.5655	25.1033	11.3332	16.5518	16.893	24.3194	25.2993	35.2233	40.1435	30.6496	13.1881	20.7921	17.9073	35.0799	7.32487	6.22962	26.1999	51.3206	15.2236	12.1274	21.6106	10.6036	23.8221	18.6349	20.1601	27.9779	6.44835	38.2918	15.6013	25.7136	40.7843	4.132969999999999	26.1642	17.3574	24.0196	19.8543	28.9454	82.3518	53.5869	74.5842	21.0166	21.5518	35.2862	31.4357	41.1014	23.9854	55.9466	19.6711	26.0638	20.7891	32.6178	18.4149
